,node1,node2,label
2997,713,712,2997
2998,712,711,2998
2999,673,674,2999
3000,674,684,3000
3001,674,675,3001
3002,675,665,3002
3003,665,664,3003
3004,664,674,3004
3005,684,685,3005
3006,666,676,3006
3007,676,675,3007
3008,751,750,3008
3009,750,759,3009
3010,759,750,3010
3011,587,597,3011
3012,597,596,3012
3013,522,512,3013
3014,519,509,3014
3015,509,499,3015
3016,490,480,3016
3017,479,470,3017
3018,487,497,3018
3019,478,468,3019
3020,468,458,3020
3021,450,460,3021
3022,460,461,3022
3023,243,233,3023
3024,233,243,3024
3025,253,254,3025
3026,254,253,3026
3027,253,263,3027
3028,274,275,3028
3029,275,274,3029
3030,271,270,3030
3031,270,271,3031
3032,281,282,3032
3033,282,292,3033
3034,262,252,3034
3035,254,244,3035
3036,215,205,3036
3037,205,204,3037
3038,213,214,3038
3039,229,219,3039
3040,219,210,3040
3041,210,220,3041
3042,220,229,3042
3043,217,216,3043
3044,236,226,3044
3045,256,257,3045
3046,257,247,3046
3047,247,237,3047
3048,237,247,3048
3049,236,235,3049
3050,235,236,3050
3051,711,710,3051
3052,731,721,3052
3053,701,691,3053
3054,691,681,3054
3055,681,671,3055
3056,680,670,3056
3057,670,679,3057
3058,679,678,3058
3059,678,668,3059
3060,668,667,3060
3061,647,646,3061
3062,646,645,3062
3063,645,635,3063
3064,635,636,3064
3065,626,627,3065
3066,638,648,3066
3067,648,649,3067
3068,649,659,3068
3069,667,668,3069
3070,290,280,3070
3071,280,290,3071
3072,299,298,3072
3073,250,251,3073
3074,261,271,3074
3075,272,273,3075
3076,283,293,3076
3077,293,303,3077
3078,314,313,3078
3079,313,312,3079
3080,302,312,3080
3081,313,314,3081
3082,314,324,3082
3083,354,355,3083
3084,355,345,3084
3085,346,345,3085
3086,345,346,3086
3087,354,344,3087
3088,354,353,3088
3089,392,382,3089
3090,947,937,3090
3091,937,927,3091
3092,927,937,3092
3093,927,928,3093
3094,880,889,3094
3095,860,850,3095
3096,850,851,3096
3097,873,883,3097
3098,849,839,3098
3099,840,830,3099
3100,142,141,3100
3101,170,180,3101
3102,180,189,3102
3103,188,198,3103
3104,190,199,3104
3105,159,169,3105
3106,180,170,3106
3107,180,190,3107
3108,189,180,3108
3109,186,187,3109
3110,187,197,3110
3111,176,177,3111
3112,167,166,3112
3113,166,165,3113
3114,165,155,3114
3115,155,156,3115
3116,197,198,3116
3117,198,188,3117
3118,177,176,3118
3119,184,183,3119
3120,183,184,3120
3121,202,201,3121
3122,201,202,3122
3123,202,212,3123
3124,212,213,3124
3125,213,223,3125
3126,223,224,3126
3127,224,234,3127
3128,234,244,3128
3129,224,223,3129
3130,223,213,3130
3131,213,212,3131
3132,212,202,3132
3133,202,192,3133
3134,192,191,3134
3135,191,190,3135
3136,200,190,3136
3137,200,210,3137
3138,219,229,3138
3139,210,200,3139
3140,200,201,3140
3141,201,211,3141
3142,211,212,3142
3143,212,211,3143
3144,212,222,3144
3145,232,231,3145
3146,231,241,3146
3147,241,242,3147
3148,242,241,3148
3149,241,251,3149
3150,251,241,3150
3151,241,231,3151
3152,251,252,3152
3153,252,251,3153
3154,251,250,3154
3155,281,280,3155
3156,280,289,3156
3157,288,278,3157
3158,278,288,3158
3159,297,287,3159
3160,287,288,3160
3161,288,287,3161
3162,287,277,3162
3163,278,268,3163
3164,268,258,3164
3165,258,257,3165
3166,257,267,3166
3167,267,268,3167
3168,279,270,3168
3169,270,280,3169
3170,292,302,3170
3171,672,662,3171
3172,662,652,3172
3173,652,653,3173
3174,653,663,3174
3175,663,653,3175
3176,653,652,3176
3177,652,651,3177
3178,681,682,3178
3179,682,681,3179
3180,671,661,3180
3181,758,768,3181
3182,768,778,3182
3183,778,779,3183
3184,788,787,3184
3185,787,777,3185
3186,777,767,3186
3187,767,768,3187
3188,768,767,3188
3189,767,766,3189
3190,70,79,3190
3191,79,69,3191
3192,79,78,3192
3193,78,68,3193
3194,68,58,3194
3195,58,48,3195
3196,48,49,3196
3197,49,48,3197
3198,48,47,3198
3199,47,37,3199
3200,58,68,3200
3201,68,69,3201
3202,55,54,3202
3203,55,56,3203
3204,56,46,3204
3205,46,45,3205
3206,26,25,3206
3207,983,993,3207
3208,993,3,3208
3209,948,958,3209
3210,947,948,3210
3211,937,947,3211
3212,948,938,3212
3213,938,939,3213
3214,930,931,3214
3215,931,941,3215
3216,4,14,3216
3217,14,13,3217
3218,13,23,3218
3219,23,24,3219
3220,50,40,3220
3221,3,4,3221
3222,959,949,3222
3223,949,959,3223
3224,949,940,3224
3225,940,930,3225
3226,950,959,3226
3227,939,929,3227
3228,903,904,3228
3229,894,895,3229
3230,722,712,3230
3231,738,728,3231
3232,729,728,3232
3233,734,724,3233
3234,768,769,3234
3235,769,779,3235
3236,830,831,3236
3237,831,841,3237
3238,825,835,3238
3239,834,835,3239
3240,845,844,3240
3241,854,855,3241
3242,875,885,3242
3243,905,906,3243
3244,897,907,3244
3245,907,908,3245
3246,919,929,3246
3247,929,939,3247
3248,966,976,3248
3249,9,999,3249
3250,19,10,3250
3251,10,20,3251
3252,68,67,3252
3253,88,78,3253
3254,58,57,3254
3255,57,58,3255
3256,77,76,3256
3257,76,75,3257
3258,75,76,3258
3259,76,77,3259
3260,77,87,3260
3261,87,88,3261
3262,88,89,3262
3263,89,88,3263
3264,88,98,3264
3265,98,97,3265
3266,97,96,3266
3267,76,86,3267
3268,86,96,3268
3269,96,97,3269
3270,97,98,3270
3271,98,108,3271
3272,108,107,3272
3273,107,117,3273
3274,117,127,3274
3275,309,300,3275
3276,308,309,3276
3277,289,280,3277
3278,277,287,3278
3279,276,275,3279
3280,284,283,3280
3281,274,284,3281
3282,263,273,3282
3283,286,287,3283
3284,287,286,3284
3285,295,285,3285
3286,252,242,3286
3287,252,262,3287
3288,261,260,3288
3289,271,261,3289
3290,222,223,3290
3291,223,233,3291
3292,233,223,3292
3293,203,213,3293
3294,223,222,3294
3295,216,215,3295
3296,999,9,3296
3297,9,19,3297
3298,10,0,3298
3299,0,10,3299
3300,48,38,3300
3301,389,399,3301
3302,389,380,3302
3303,370,360,3303
3304,360,369,3304
3305,369,379,3305
3306,345,355,3306
3307,416,417,3307
3308,400,401,3308
3309,451,450,3309
3310,440,449,3310
3311,504,503,3311
3312,502,501,3312
3313,67,66,3313
3314,67,57,3314
3315,57,56,3315
3316,61,51,3316
3317,52,53,3317
3318,64,74,3318
3319,74,75,3319
3320,75,85,3320
3321,85,84,3321
3322,84,85,3322
3323,85,86,3323
3324,87,97,3324
3325,96,95,3325
3326,95,96,3326
3327,420,430,3327
3328,445,444,3328
3329,444,443,3329
3330,136,126,3330
3331,126,125,3331
3332,126,116,3332
3333,116,115,3333
3334,115,116,3334
3335,106,116,3335
3336,106,107,3336
3337,117,118,3337
3338,118,108,3338
3339,108,98,3339
3340,98,99,3340
3341,99,89,3341
3342,89,99,3342
3343,99,90,3343
3344,90,80,3344
3345,80,90,3345
3346,90,100,3346
3347,100,110,3347
3348,110,111,3348
3349,121,111,3349
3350,91,90,3350
3351,97,87,3351
3352,87,77,3352
3353,94,104,3353
3354,104,94,3354
3355,110,100,3355
3356,110,119,3356
3357,119,110,3357
3358,699,698,3358
3359,708,709,3359
3360,690,691,3360
3361,698,688,3361
3362,688,689,3362
3363,680,689,3363
3364,689,688,3364
3365,688,687,3365
3366,656,655,3366
3367,655,656,3367
3368,659,650,3368
3369,682,692,3369
3370,692,682,3370
3371,662,672,3371
3372,689,679,3372
3373,678,688,3373
3374,689,699,3374
3375,584,594,3375
3376,594,593,3376
3377,614,613,3377
3378,537,547,3378
3379,547,557,3379
3380,579,589,3380
3381,558,559,3381
3382,559,558,3382
3383,557,547,3383
3384,426,416,3384
3385,443,444,3385
3386,444,454,3386
3387,464,463,3387
3388,464,454,3388
3389,463,473,3389
3390,750,760,3390
3391,760,769,3391
3392,769,760,3392
3393,757,756,3393
3394,794,793,3394
3395,775,785,3395
3396,785,786,3396
3397,786,785,3397
3398,785,775,3398
3399,798,808,3399
3400,237,227,3400
3401,227,237,3401
3402,237,236,3402
3403,226,227,3403
3404,194,193,3404
3405,193,194,3405
3406,194,184,3406
3407,165,166,3407
3408,166,156,3408
3409,156,155,3409
3410,155,165,3410
3411,165,175,3411
3412,173,163,3412
3413,163,173,3413
3414,162,163,3414
3415,143,142,3415
3416,142,143,3416
3417,143,153,3417
3418,133,134,3418
3419,166,176,3419
3420,176,166,3420
3421,175,176,3421
3422,176,175,3422
3423,134,124,3423
3424,124,134,3424
3425,131,121,3425
3426,121,120,3426
3427,907,917,3427
3428,917,918,3428
3429,891,901,3429
3430,901,891,3430
3431,896,886,3431
3432,886,885,3432
3433,895,894,3433
3434,905,895,3434
3435,905,904,3435
3436,894,893,3436
3437,893,903,3437
3438,881,891,3438
3439,891,881,3439
3440,912,922,3440
3441,922,921,3441
3442,921,911,3442
3443,910,919,3443
3444,918,917,3444
3445,917,927,3445
3446,927,926,3446
3447,105,115,3447
3448,125,124,3448
3449,144,143,3449
3450,135,145,3450
3451,164,165,3451
3452,196,195,3452
3453,195,196,3453
3454,196,186,3454
3455,195,194,3455
3456,205,206,3456
3457,207,208,3457
3458,208,209,3458
3459,197,207,3459
3460,208,218,3460
3461,248,249,3461
3462,249,240,3462
3463,240,250,3463
3464,270,260,3464
3465,78,77,3465
3466,95,105,3466
3467,105,106,3467
3468,107,108,3468
3469,108,118,3469
3470,181,171,3470
3471,155,154,3471
3472,114,124,3472
3473,132,122,3473
3474,112,113,3474
3475,280,270,3475
3476,255,254,3476
3477,259,258,3477
3478,236,237,3478
3479,237,238,3479
3480,240,230,3480
3481,230,240,3481
3482,240,249,3482
3483,249,239,3483
3484,239,229,3484
3485,229,220,3485
3486,219,218,3486
3487,238,237,3487
3488,267,257,3488
3489,257,256,3489
3490,778,768,3490
3491,768,758,3491
3492,767,777,3492
3493,777,787,3493
3494,787,786,3494
3495,796,795,3495
3496,796,797,3496
3497,797,807,3497
3498,807,817,3498
3499,807,797,3499
3500,797,798,3500
3501,808,807,3501
3502,805,806,3502
3503,798,797,3503
3504,797,787,3504
3505,787,788,3505
3506,788,778,3506
3507,778,777,3507
3508,787,797,3508
3509,776,786,3509
3510,786,787,3510
3511,766,767,3511
3512,757,747,3512
3513,718,708,3513
3514,708,698,3514
3515,698,699,3515
3516,180,181,3516
3517,181,191,3517
3518,222,221,3518
3519,221,222,3519
3520,222,212,3520
3521,221,211,3521
3522,211,221,3522
3523,244,243,3523
3524,124,125,3524
3525,156,146,3525
3526,156,157,3526
3527,376,375,3527
3528,377,378,3528
3529,379,389,3529
3530,381,382,3530
3531,382,383,3531
3532,383,393,3532
3533,382,372,3533
3534,351,352,3534
3535,333,323,3535
3536,312,311,3536
3537,304,294,3537
3538,294,304,3538
3539,283,282,3539
3540,598,588,3540
3541,591,590,3541
3542,588,587,3542
3543,582,592,3543
3544,593,592,3544
3545,211,201,3545
3546,221,231,3546
3547,231,232,3547
3548,205,195,3548
3549,198,208,3549
3550,209,199,3550
3551,178,188,3551
3552,218,219,3552
3553,220,221,3553
3554,623,633,3554
3555,633,632,3555
3556,632,633,3556
3557,633,643,3557
3558,643,653,3558
3559,653,643,3559
3560,643,633,3560
3561,633,623,3561
3562,622,632,3562
3563,655,654,3563
3564,654,655,3564
3565,655,665,3565
3566,665,655,3566
3567,655,645,3567
3568,634,624,3568
3569,624,614,3569
3570,614,624,3570
3571,624,634,3571
3572,631,630,3572
3573,859,849,3573
3574,870,871,3574
3575,881,880,3575
3576,928,938,3576
3577,938,928,3577
3578,918,928,3578
3579,928,929,3579
3580,929,919,3580
3581,920,930,3581
3582,930,920,3582
3583,920,921,3583
3584,921,931,3584
3585,941,931,3585
3586,931,921,3586
3587,920,910,3587
3588,900,890,3588
3589,901,900,3589
3590,595,585,3590
3591,589,588,3591
3592,599,589,3592
3593,569,579,3593
3594,646,636,3594
3595,651,652,3595
3596,652,662,3596
3597,690,680,3597
3598,679,670,3598
3599,195,185,3599
3600,196,197,3600
3601,197,196,3601
3602,206,207,3602
3603,124,114,3603
3604,114,104,3604
3605,104,105,3605
3606,73,74,3606
3607,74,73,3607
3608,122,132,3608
3609,123,122,3609
3610,111,110,3610
3611,119,129,3611
3612,421,411,3612
3613,391,392,3613
3614,937,938,3614
3615,35,45,3615
3616,45,46,3616
3617,46,47,3617
3618,47,46,3618
3619,56,55,3619
3620,132,142,3620
3621,163,164,3621
3622,142,132,3622
3623,122,123,3623
3624,153,163,3624
3625,151,150,3625
3626,819,829,3626
3627,826,816,3627
3628,816,817,3628
3629,827,826,3629
3630,869,868,3630
3631,868,858,3631
3632,641,642,3632
3633,653,654,3633
3634,654,653,3634
3635,650,640,3635
3636,640,649,3636
3637,649,640,3637
3638,287,297,3638
3639,306,305,3639
3640,305,315,3640
3641,315,314,3641
3642,282,281,3642
3643,279,278,3643
3644,550,559,3644
3645,559,549,3645
3646,559,569,3646
3647,545,544,3647
3648,568,569,3648
3649,27,17,3649
3650,28,38,3650
3651,38,28,3651
3652,28,27,3652
3653,27,26,3653
3654,26,27,3654
3655,220,230,3655
3656,230,239,3656
3657,258,268,3657
3658,185,195,3658
3659,268,269,3659
3660,294,295,3660
3661,316,315,3661
3662,315,305,3662
3663,305,306,3663
3664,335,325,3664
3665,91,81,3665
3666,80,89,3666
3667,109,99,3667
3668,100,109,3668
3669,119,109,3669
3670,109,108,3670
3671,108,109,3671
3672,128,127,3672
3673,141,131,3673
3674,120,129,3674
3675,129,119,3675
3676,130,120,3676
3677,761,771,3677
3678,771,761,3678
3679,649,639,3679
3680,38,37,3680
3681,37,47,3681
3682,36,37,3682
3683,47,57,3683
3684,57,47,3684
3685,45,55,3685
3686,139,130,3686
3687,139,129,3687
3688,138,128,3688
3689,120,121,3689
3690,788,798,3690
3691,828,829,3691
3692,829,839,3692
3693,821,822,3693
3694,813,812,3694
3695,841,831,3695
3696,855,856,3696
3697,877,887,3697
3698,47,48,3698
3699,98,88,3699
3700,82,83,3700
3701,109,100,3701
3702,139,149,3702
3703,149,139,3703
3704,793,794,3704
3705,855,854,3705
3706,201,200,3706
3707,221,220,3707
3708,220,210,3708
3709,210,219,3709
3710,210,211,3710
3711,182,181,3711
3712,181,180,3712
3713,239,230,3713
3714,240,241,3714
3715,242,252,3715
3716,271,272,3716
3717,281,271,3717
3718,65,66,3718
3719,793,792,3719
3720,786,796,3720
3721,796,786,3721
3722,786,776,3722
3723,755,754,3723
3724,760,761,3724
3725,806,796,3725
3726,797,796,3726
3727,804,814,3727
3728,805,815,3728
3729,815,825,3729
3730,825,815,3730
3731,926,925,3731
3732,904,903,3732
3733,850,859,3733
3734,859,850,3734
3735,859,858,3735
3736,858,859,3736
3737,193,183,3737
3738,185,184,3738
3739,182,192,3739
3740,191,181,3740
3741,209,219,3741
3742,219,209,3742
3743,199,209,3743
3744,190,180,3744
3745,211,210,3745
3746,260,270,3746
3747,74,84,3747
3748,99,98,3748
3749,128,118,3749
3750,118,117,3750
3751,117,107,3751
3752,107,97,3752
3753,97,107,3753
3754,118,119,3754
3755,244,245,3755
3756,231,221,3756
3757,230,231,3757
3758,332,322,3758
3759,79,89,3759
3760,89,80,3760
3761,89,79,3761
3762,66,76,3762
3763,93,94,3763
3764,915,905,3764
3765,917,916,3765
3766,916,917,3766
3767,917,907,3767
3768,829,828,3768
3769,30,31,3769
3770,31,32,3770
3771,96,106,3771
3772,106,96,3772
3773,80,70,3773
3774,107,106,3774
3775,136,135,3775
3776,135,136,3776
3777,707,708,3777
3778,250,240,3778
3779,295,294,3779
3780,264,265,3780
3781,265,255,3781
3782,231,230,3782
3783,230,220,3783
3784,875,874,3784
3785,904,905,3785
3786,901,902,3786
3787,900,910,3787
3788,208,198,3788
3789,348,347,3789
3790,347,357,3790
3791,512,513,3791
3792,168,167,3792
3793,194,204,3793
3794,204,203,3794
3795,854,864,3795
3796,861,860,3796
3797,830,840,3797
3798,661,651,3798
3799,673,663,3799
3800,663,673,3800
3801,664,663,3801
3802,81,80,3802
3803,688,678,3803
3804,646,656,3804
3805,657,656,3805
3806,675,674,3806
3807,674,673,3807
3808,674,664,3808
3809,664,654,3809
3810,654,664,3810
3811,317,307,3811
3812,330,340,3812
3813,340,350,3813
3814,350,340,3814
3815,330,331,3815
3816,331,332,3816
3817,324,334,3817
3818,355,354,3818
3819,345,335,3819
3820,344,343,3820
3821,332,331,3821
3822,364,354,3822
3823,344,345,3823
3824,94,84,3824
3825,90,91,3825
3826,382,381,3826
3827,369,368,3827
3828,368,367,3828
3829,320,330,3829
3830,349,359,3830
3831,603,602,3831
3832,631,632,3832
3833,632,642,3833
3834,630,639,3834
3835,656,646,3835
3836,625,635,3836
3837,644,645,3837
3838,645,646,3838
3839,11,10,3839
3840,695,694,3840
3841,716,706,3841
3842,736,746,3842
3843,455,445,3843
3844,368,358,3844
3845,455,465,3845
3846,457,467,3846
3847,334,324,3847
3848,325,326,3848
3849,270,279,3849
3850,325,335,3850
3851,325,315,3851
3852,315,325,3852
3853,357,347,3853
3854,347,346,3854
3855,346,347,3855
3856,358,357,3856
3857,370,380,3857
3858,372,382,3858
3859,642,641,3859
3860,603,604,3860
3861,613,614,3861
3862,615,616,3862
3863,604,603,3863
3864,619,618,3864
3865,350,360,3865
3866,360,350,3866
3867,350,359,3867
3868,359,349,3868
3869,303,302,3869
3870,66,67,3870
3871,28,29,3871
3872,749,748,3872
3873,781,791,3873
3874,781,780,3874
3875,770,779,3875
3876,626,625,3876
3877,658,648,3877
3878,663,662,3878
3879,592,602,3879
3880,623,624,3880
3881,644,634,3881
3882,633,634,3882
3883,457,456,3883
3884,456,455,3884
3885,890,880,3885
3886,880,890,3886
3887,916,926,3887
3888,926,927,3888
3889,927,917,3889
3890,886,876,3890
3891,634,633,3891
3892,632,622,3892
3893,613,623,3893
3894,654,644,3894
3895,644,654,3895
3896,256,255,3896
3897,244,254,3897
3898,265,275,3898
3899,275,276,3899
3900,276,266,3900
3901,266,265,3901
3902,277,267,3902
3903,267,277,3903
3904,286,276,3904
3905,850,840,3905
3906,849,859,3906
3907,65,75,3907
3908,75,65,3908
3909,77,78,3909
3910,643,644,3910
3911,840,850,3911
3912,322,332,3912
3913,343,333,3913
3914,921,922,3914
3915,913,914,3915
3916,924,925,3916
3917,925,926,3917
3918,936,937,3918
3919,937,936,3919
3920,944,954,3920
3921,184,194,3921
3922,256,266,3922
3923,266,256,3923
3924,694,684,3924
3925,641,631,3925
3926,924,934,3926
3927,943,933,3927
3928,933,923,3928
3929,933,934,3929
3930,934,933,3930
3931,799,798,3931
3932,798,788,3932
3933,776,775,3933
3934,808,809,3934
3935,779,778,3935
3936,590,580,3936
3937,809,800,3937
3938,24,34,3938
3939,634,644,3939
3940,266,267,3940
3941,924,923,3941
3942,938,937,3942
3943,926,916,3943
3944,952,953,3944
3945,953,954,3945
3946,27,28,3946
3947,37,27,3947
3948,932,942,3948
3949,367,377,3949
3950,352,351,3950
3951,183,182,3951
3952,505,515,3952
3953,791,781,3953
3954,280,281,3954
3955,267,266,3955
3956,357,356,3956
3957,356,357,3957
3958,192,202,3958
3959,190,191,3959
3960,157,156,3960
3961,458,457,3961
3962,461,451,3962
3963,101,91,3963
3964,769,768,3964
3965,779,769,3965
3966,595,594,3966
3967,695,705,3967
3968,343,344,3968
3969,241,240,3969
3970,359,350,3970
3971,350,351,3971
3972,679,689,3972
3973,529,528,3973
3974,645,655,3974
3975,923,924,3975
3976,925,924,3976
3977,922,932,3977
3978,879,870,3978
3979,268,267,3979
3980,748,749,3980
3981,386,376,3981
3982,963,953,3982
3983,341,351,3983
3984,351,350,3984
3985,931,932,3985
3986,828,818,3986
3987,916,906,3987
3988,878,877,3988
3989,930,940,3989
3990,885,884,3990
3991,24,14,3991
3992,351,361,3992
3993,933,932,3993
3994,932,931,3994
3995,931,930,3995
3996,932,933,3996
3997,929,920,3997
3998,367,368,3998
3999,928,927,3999
